id,salary
33005,4239088.866638379
33006,4061420.4850893086
33007,10409762.158899546
33008,5136556.577289954
33009,5249431.881550086
33010,5313195.733482469
33011,6271629.776054274
33012,4284089.956905041
33013,6994303.138383849
33014,16665773.926311998
33015,4736501.2327243965
33016,6160714.847501193
33017,4246382.013926326
33018,14131984.78282646
33019,4349563.335259852
33020,2751877.4292784045
33021,11438749.481874079
33022,4161632.0489216433
33023,5882830.871261632
33024,5339085.478896608
33025,5113970.386173233
33026,9412011.426259318
33027,7177987.985464474
33028,8694639.263043657
33029,5046406.233903093
33030,5167831.278512673
33031,4800354.541463664
33032,13895631.451173054
33033,6459462.96549067
33034,13270555.335306427
33035,6520735.128491454
33036,5079156.196278778
33037,3730540.311593668
33038,8267839.399959741
33039,5701084.749567336
33040,4338683.61808137
33041,4366494.264724013
33042,3686709.029768233
33043,4605311.684058264
33044,5434537.299687391
33045,26635673.11311784
33046,13113665.427385917
33047,8878571.981364436
33048,6219583.564096367
33049,7186805.147396303
33050,5014608.890792897
33051,4967957.802267283
33052,5038499.43303108
33053,3460904.9798494102
33054,6396741.978172119
33055,6383759.229671392
33056,4752648.32833005
33057,8518454.586100327
33058,5409478.441090435
33059,5603725.32296918
33060,14703311.429603372
33061,5525458.820580849
33062,4664587.203927616
33063,5195300.807683649
33064,53089915.926494665
33065,4227591.40709803
33066,5129650.938474381
33067,3194199.4565368798
33068,11101384.34400241
33069,3191298.571896739
33070,6197705.166857413
33071,10134774.301839538
33072,9657437.26661646
33073,4584534.351118252
33074,8643091.951472603
33075,6726697.405918943
33076,4387970.688701722
33077,12021383.729435924
33078,5080605.930544029
33079,5103684.266305985
33080,19575395.873556312
33081,5305276.8766876245
33082,6941587.780321249
33083,7021829.668210208
33084,5455600.270163459
33085,4800354.541463664
33086,3427350.7177214185
33087,4688283.038674276
33088,4353677.995214183
33089,8038552.1436432265
33090,3762475.0931758997
33091,24359560.695483357
33092,4048198.2899302104
33093,4751243.2137009995
33094,4772233.166698828
33095,7317788.659460425
33096,4832713.4991605235
33097,3127464.8957441016
33098,8266970.728741152
33099,5174896.725263624
33100,8882552.44479773
33101,4738569.6694426695
33102,9558705.09106642
33103,4693749.620091408
33104,11045269.124883581
33105,7185422.076396125
33106,6943294.803459791
33107,3599120.77985302
33108,6991337.840062112
33109,3427599.0300642257
33110,7571741.186455257
33111,4761146.210366112
33112,4389873.0646671215
33113,14218345.513168748
33114,5253181.93819
33115,5786763.505038196
33116,7415205.373218657
33117,7588403.3070888575
33118,6508926.437417801
33119,9882075.245294113
33120,8632983.80330915
33121,4863742.282486945
33122,4487364.15884223
33123,5048160.254194276
33124,5192535.651831371
33125,3909325.581172252
33126,9021680.929798413
33127,4113627.399361981
33128,4411114.039646928
33129,17255748.075293228
33130,5103763.637161071
33131,4918017.853245105
33132,7940945.424633244
33133,4890363.168848967
33134,19968174.758970976
33135,8696450.11351135
33136,14149946.278440328
33137,11944238.174308382
33138,4376033.804762486
33139,5572417.593865745
33140,4800354.541463664
33141,8205858.533659162
33142,4552751.60837626
33143,6009307.022749847
33144,69768715.4113089
33145,4350331.5950126005
33146,43292226.00208147
33147,2691814.5532423034
33148,5266736.931562075
33149,5365781.500012789
33150,14089464.966243617
33151,6054757.929686137
33152,6316048.139733127
33153,5134158.4482235275
33154,6783858.108142825
33155,3566685.2804883425
33156,3975994.484949844
33157,10535913.423836341
33158,6624493.468500638
33159,7189242.166121701
33160,14703311.429603372
33161,6056900.664118061
33162,4590094.3915317
33163,4905944.671930884
33164,8269400.930234723
33165,6835286.059311425
33166,24359560.695483357
33167,7573021.407186532
33168,8455541.696645379
33169,4961220.59491515
33170,4258832.270420665
33171,4624972.421868169
33172,4174413.6628467008
33173,5776527.811089501
33174,5722062.946201988
33175,4761146.210366112
33176,4955521.642072327
33177,4319453.876221749
33178,4055317.806944457
33179,5560164.136615546
33180,15890133.905751279
33181,10620753.774715096
33182,5192497.469848831
33183,4516930.77894568
33184,3342241.126383188
33185,7641770.648662216
33186,7564264.6920313
33187,6696270.413975507
33188,7313791.3116094135
33189,5776920.602249147
33190,4182085.404351805
33191,12527692.087454598
33192,3421172.9618242756
33193,13832291.79631518
33194,4973244.983098265
33195,6641469.818996259
33196,9982565.598393982
33197,5669349.952643473
33198,14779501.485708335
33199,4538966.901906293
33200,4660960.597775854
33201,4654476.80968419
33202,5655978.245430075
33203,4919860.67256103
33204,11702404.291396882
33205,4039390.4378128387
33206,5168455.038415111
33207,5023338.563004389
33208,6633345.9757599365
33209,4020545.9792410755
33210,3919037.3425078583
33211,7258310.526275691
33212,12979128.488070497
33213,5674482.434021487
33214,5538618.671426869
33215,4800354.541463664
33216,3929086.7749874415
33217,4811134.8270907365
33218,4876221.096473327
33219,5570991.044940881
33220,4503445.566902845
33221,6200867.080089154
33222,4917023.4732313175
33223,5119510.353043143
33224,4881752.768429847
33225,7889419.772766701
33226,5315226.912065932
33227,4513235.214313224
33228,4584534.351118252
33229,3156652.3166626263
33230,10106486.333158525
33231,8622863.649809306
33232,4198876.192245357
33233,4384444.441851828
33234,18125459.90828735
33235,4807979.723234564
33236,4681208.313836926
33237,10662193.457552472
33238,3728170.027718295
33239,4875006.282809873
33240,4246009.314700974
33241,4517581.560886883
33242,4951489.575832218
33243,6543326.56926864
33244,20022882.373405714
33245,4225551.756987067
33246,9230862.257987926
33247,5782461.841797855
33248,5977975.9991456065
33249,5488318.849078179
33250,6230528.939662245
33251,4603461.287437023
33252,4772444.154223015
33253,3293186.5992071973
33254,5990159.503675378
33255,11849354.990582308
33256,7201146.944125451
33257,5391803.51104246
33258,4617886.907903978
33259,5249881.58890807
33260,6919535.647691231
33261,4462659.097458954
33262,11009908.086769728
33263,7278159.126932872
33264,3688894.2436022637
33265,5066433.554508472
33266,12211131.767907556
33267,8056433.120085083
33268,4585221.341885579
33269,7456116.264837249
33270,6003323.768274544
33271,5579553.945331346
33272,5673991.274989398
33273,4285575.650005588
33274,7628648.92841964
33275,7177987.985464474
33276,5607096.556947737
33277,8590534.124554688
33278,4531743.74192035
33279,8008600.04016095
33280,6220451.063772334
33281,7102500.643842511
33282,7620181.829781601
33283,4419572.4803995425
33284,3686709.029768233
33285,6273377.476662187
33286,5133951.182290445
33287,4800354.541463664
33288,8530753.873335328
33289,5643018.05102827
33290,6220451.063772334
33291,5886732.17012032
33292,23392741.2004978
33293,4692412.83338102
33294,11635760.456968728
33295,6275798.714015405
33296,8477118.681221018
33297,5391395.620300636
33298,3726078.485809407
33299,5115113.437029215
33300,5095552.179557065
33301,3151226.106113442
33302,6799472.352209556
33303,3524018.089555218
33304,7097844.777849869
33305,4011745.1437788564
33306,4258832.270420665
33307,4251024.735358117
33308,12664296.2494188
33309,17015807.85792505
33310,6356000.161822525
33311,4172800.123250226
33312,5521075.552254876
33313,6608881.729484297
33314,7660313.896308962
33315,9019084.320486715
33316,5253181.93819
33317,7482813.562060142
33318,7334826.062757209
33319,9729644.559568806
33320,4628557.97872133
33321,5239079.778725457
33322,6629278.962142552
33323,5192535.651831371
33324,5829611.679349474
33325,4550013.6444665035
33326,4648182.951532453
33327,16652899.659603002
33328,5376041.185496995
33329,3297135.203071218
33330,5312763.023922375
33331,4584534.351118252
33332,6820495.201582726
33333,4485390.969415171
33334,11045269.124883581
33335,11905386.342835605
33336,5167117.789575115
33337,3127464.8957441016
33338,4255032.5865202155
33339,7003607.725590767
33340,3583351.868215494
33341,7007941.762111868
33342,4083252.4375718664
33343,3836707.980102887
33344,3601203.8428329676
33345,3685841.3432458225
33346,4541749.060673042
33347,6510517.111370736
33348,5376178.989827083
33349,5449755.034362299
33350,4420708.666364868
33351,4883970.330614442
33352,6249224.390649289
33353,4359684.624497376
33354,14190155.423854332
33355,4566969.971022524
33356,3447741.306874829
33357,8350886.132980375
33358,5310609.553396244
33359,5057064.814982549
33360,4009563.7827778663
33361,3665122.9658043534
33362,6426909.099530313
33363,4338683.61808137
33364,4647492.579305653
33365,11076670.476176064
33366,3683289.3238837128
33367,9131534.36944937
33368,12977445.757678013
33369,4839114.596659633
33370,5703463.162203071
33371,8001599.539808821
33372,4126671.224945318
33373,4766601.252099554
33374,7676949.491071726
33375,16747687.03046979
33376,5582958.636806328
33377,4011340.177479911
33378,3599120.77985302
33379,5896791.363047911
33380,8120350.336941337
33381,4961572.772039136
33382,10919042.007328391
33383,5472141.285174497
33384,3688894.2436022637
33385,5751266.807048159
33386,10235488.476971332
33387,5432959.47536002
33388,5896056.151220855
33389,4777836.701615765
33390,5797562.568426486
33391,6884691.677547721
33392,8694639.263043657
33393,3194199.4565368798
33394,4469393.6907405965
33395,4557649.37203185
33396,4459693.0933129415
33397,8114625.279532477
33398,5411596.348803209
33399,5335280.5199908065
33400,4774202.36464758
33401,5650526.980911813
33402,11247783.292736247
33403,6940750.09995481
33404,5080377.34427272
33405,4833885.960921681
33406,10098646.373874508
33407,4804922.849445108
33408,11554561.07299193
33409,13612744.889366899
33410,3982655.8147484087
33411,3983546.0934475074
33412,6490097.283312008
33413,9028940.73318668
33414,3730319.6194643253
33415,3598571.4794567926
33416,4398031.157472427
33417,5774274.103335651
33418,4565451.523365175
33419,4150780.310206685
33420,10937579.33365674
33421,4397441.753467492
33422,4144215.3552437928
33423,8533586.081631258
33424,3490472.904662514
33425,9558391.754279334
33426,4872894.5666221995
33427,8775652.074310873
33428,4343168.897138171
33429,8535766.760477766
33430,4647492.579305653
33431,4869851.50950609
33432,8041036.841105819
33433,6889757.907826556
33434,6798833.608025098
33435,4833885.960921681
33436,7041455.338207318
33437,3129384.1642828477
33438,4079346.273250719
33439,11281488.9605096
33440,4817555.874141786
33441,4992682.715745913
33442,4895866.733860436
33443,8176061.064047197
33444,9976631.796441726
33445,8964152.391826104
33446,5060697.119503141
33447,9987547.076757388
33448,5963595.386304875
33449,10209081.325499127
33450,6531347.559087073
33451,9488715.641922506
33452,4126671.224945318
33453,6030983.101485632
33454,8041036.841105819
33455,3074565.687489594
33456,9937772.680611946
33457,4288451.111871695
33458,4555592.733362971
33459,3566685.2804883425
33460,3570230.090652112
33461,5521075.552254876
33462,21050914.647465102
33463,4736501.2327243965
33464,13283285.319576543
33465,6813630.560896633
33466,6574527.3860619785
33467,4688283.038674276
33468,5376789.067069208
33469,4751243.2137009995
33470,15254848.727974117
33471,4703693.635621174
33472,4801260.2841094555
33473,9092481.586520817
33474,4658832.519206598
33475,5232703.594539953
33476,5160484.190990411
33477,15486828.618104883
33478,4967386.612241291
33479,5534496.525548894
33480,4360022.5667964695
33481,8041036.841105819
33482,4307543.6282018
33483,6574527.3860619785
33484,10160603.814480005
33485,22035447.504667073
33486,4614913.853630983
33487,4800354.541463664
33488,4812254.5180541705
33489,7366665.203330514
33490,4632860.481550964
33491,5068564.6419524895
33492,3489841.5811648043
33493,5087852.23346021
33494,11772748.135933496
33495,10919042.007328391
33496,13924846.313113179
33497,7535362.354012372
33498,6838807.836122027
33499,14761744.835061023
33500,6220451.063772334
33501,13116122.168128083
33502,15001740.040421275
33503,39399768.02327429
33504,5650521.668871555
33505,5301883.608697
33506,5166819.404903274
33507,9214201.67809743
33508,5355863.350137499
33509,6380581.841469867
33510,5086651.3256930085
33511,9164079.60672669
33512,6878956.984930506
33513,7351238.681835346
33514,4469779.95911927
33515,5593237.162327215
33516,4404218.082679926
33517,3660536.21353901
33518,4292040.499951635
33519,4967386.612241291
33520,8256161.420262209
33521,4509558.507075096
33522,5238850.435198074
33523,3359874.231871225
33524,6243948.151364363
33525,11902735.63161744
33526,4585486.214095912
33527,10956659.812090872
33528,4744201.362133267
33529,5431253.989876064
33530,8266970.728741152
33531,16243424.392004307
33532,5553418.454650752
33533,5397178.918991263
33534,4518893.970983231
33535,4537435.811546184
33536,5910148.875346933
33537,3929086.7749874415
33538,4521840.042112454
33539,14253770.870049559
33540,13491231.910795664
33541,2662218.2849246766
33542,6242239.99485719
33543,12357379.46870973
33544,11843790.602339435
33545,7723680.019527657
33546,9236106.315371878
33547,16797741.00496444
33548,4800354.541463664
33549,5388428.385324696
33550,3460565.0404296033
33551,4716294.074321652
33552,12340370.223164748
33553,5034192.185029958
33554,22351493.952778205
33555,5347575.907619736
33556,4704992.597733492
33557,16272245.362062566
33558,12451808.728339642
33559,4823334.632123518
33560,8572355.264941325
33561,4585486.214095912
33562,7099824.9073259
33563,4749845.081973438
33564,5310590.107209602
33565,6005652.429576971
33566,16652794.704792228
33567,7287623.693980674
33568,4967386.612241291
33569,3523834.281457135
33570,9575593.688093176
33571,3421172.9618242756
33572,5577957.852738429
33573,4344580.18170299
33574,7277041.158700246
33575,5077958.812741416
33576,4068365.1600817204
33577,4522237.700698117
33578,7395057.094944211
33579,6034573.377484017
33580,5338968.540142626
33581,4467548.704548987
33582,3636029.543152035
33583,25272520.78775503
33584,5634135.329601314
33585,7325790.356644993
33586,17234020.299370803
33587,4462329.8411294455
33588,4707023.174977285
33589,4845727.724740306
33590,4585486.214095912
33591,16662656.689849297
33592,9488370.755392425
33593,4307280.374216889
33594,7161019.63045595
33595,7731921.113711482
33596,4353677.995214183
33597,6155999.223911141
33598,8324309.308419149
33599,3929086.7749874415
33600,4445325.44033719
33601,10409025.190703766
33602,11818696.028085236
33603,26557448.296478413
33604,10174737.293285133
33605,4376360.212379213
33606,6049763.855455289
33607,6799472.352209556
33608,4488509.320938088
33609,10053432.826950796
33610,3987396.6884466973
33611,6779149.65623369
33612,2758349.312434426
33613,5113342.827661008
33614,4967386.612241291
33615,7972811.309593667
33616,5043309.544024444
33617,5243968.298900554
33618,17087834.660195027
33619,10852877.726893459
33620,3685841.3432458225
33621,10053432.826950796
33622,4284089.956905041
33623,5007052.229262625
33624,4713229.27412859
33625,5915741.462340381
33626,13761276.914564442
33627,10431465.091575095
33628,6325799.933451188
33629,6653878.795855358
33630,4658844.012990584
33631,5106793.543922441
33632,5233644.1480338
33633,13938271.694657601
33634,5188096.693042427
33635,7051019.410029348
33636,4485676.747874566
33637,10055086.574371379
33638,8909050.390522143
33639,11669575.89155474
33640,6632983.033754635
33641,5330488.270908814
33642,7166226.047063791
33643,9380982.339215413
33644,3537009.8208729024
33645,4387777.916354287
33646,14070404.655220132
33647,5170261.118782715
33648,7648282.066408725
33649,20032277.74068824
33650,4479365.3819091525
33651,8465955.046019226
33652,4863010.281996196
33653,5711030.634291869
33654,5505640.808758142
33655,4555246.054578496
33656,5672036.7712223735
33657,6309290.12756875
33658,5864704.7736692885
33659,5441147.391774323
33660,4384444.441851828
33661,3941225.8979800916
33662,6215912.7312890235
33663,16055791.107214006
33664,10053432.826950796
33665,5225029.686829873
33666,11739025.68707883
33667,4680443.766931904
33668,4412522.828964205
33669,3194199.4565368798
33670,6904921.513429916
33671,7544466.482854434
33672,4611007.977259872
33673,7829326.060189541
33674,5442916.313455509
33675,7309980.564646192
33676,3961400.776042156
33677,4590094.3915317
33678,7442943.13287
33679,23153108.854743257
33680,5529717.062314566
33681,6140440.644794679
33682,5256714.377277979
33683,4920989.951389813
33684,4384444.441851828
33685,4800354.541463664
33686,4685680.464239104
33687,8265875.060236959
33688,4135783.0458652717
33689,6703696.711749401
33690,4398031.157472427
33691,4782667.02217313
33692,4226900.962337526
33693,4722408.640360057
33694,3662637.489009791
33695,5050796.309197383
33696,8622863.649809306
33697,4669619.099655565
33698,5644488.614367418
33699,4557705.568345878
33700,7031077.18265615
33701,5740714.447184509
33702,7309980.564646192
33703,3847677.1492462936
33704,8426084.609422378
33705,5204619.652743937
33706,4966845.906118812
33707,4833929.970969261
33708,15467579.223622127
33709,3599120.77985302
33710,4772444.154223015
33711,5378658.341468451
33712,5426089.961566255
33713,12838594.968366109
33714,8314189.4446176095
33715,3421172.9618242756
33716,6298278.020138137
33717,13788482.762572829
33718,4772444.154223015
33719,10858839.253272125
33720,6684311.636747755
33721,14848766.595663935
33722,12928263.923720263
33723,11670501.91841967
33724,5079156.196278778
33725,5621494.934152329
33726,4361429.719589746
33727,4075555.1402833867
33728,9397544.122572318
33729,7301783.801169988
33730,4004836.6280184384
33731,7198523.840089921
33732,5435884.489718451
33733,8142920.530307496
33734,5388428.385324696
33735,14315257.195912909
33736,6699794.827519475
33737,4564871.924041581
33738,4821192.60280798
33739,7546468.854616489
33740,4847721.412856445
33741,13730761.59569588
33742,9882075.245294113
33743,5560164.136615546
33744,10919042.007328391
33745,4493637.763458553
33746,5983080.35322843
33747,13190482.433678895
33748,5468486.890905343
33749,3401270.4604316177
33750,4166923.4739005985
33751,6602478.608053961
33752,4457716.518834151
33753,4452041.063388895
33754,6422926.366708275
33755,13761276.914564442
33756,6487491.1715526935
33757,4004090.068213064
33758,6907067.595499346
33759,4285575.650005588
33760,9617245.485694792
33761,3813257.6593169766
33762,3994218.6076217806
33763,5973327.033705467
33764,6432319.858472601
33765,4401174.697677273
33766,4988719.293524299
33767,13020304.88177884
33768,10861552.122366887
33769,4324136.96850661
33770,9697741.0582998
33771,4222046.464357002
33772,8572355.264941325
33773,11574298.505039997
33774,5109543.476596069
33775,21172148.134970352
33776,8504285.785286378
33777,6789168.789559804
33778,5423733.4502537595
33779,4593563.478172587
33780,5750017.484893008
33781,4624972.421868169
33782,8527013.716343485
33783,5079156.196278778
33784,25272520.78775503
33785,6940111.031749804
33786,15299541.413293986
33787,9834634.289131314
33788,4119143.7367084576
33789,5667366.349137183
33790,5924537.679968826
33791,5915880.881360077
33792,11007762.596959561
33793,9558705.09106642
33794,6402844.944561499
33795,6842874.718436763
33796,4763352.985306909
33797,6487538.037715405
33798,4800354.541463664
33799,6897107.633122494
33800,7298838.746140585
33801,5508459.51318926
33802,4027625.655052826
33803,4199132.89768886
33804,8841632.87366945
33805,4416646.04279021
33806,11307813.06521154
33807,4845727.724740306
33808,17347912.545840137
33809,4800354.541463664
33810,12869391.363615759
33811,4706544.885328992
33812,4800354.541463664
33813,5225123.304488862
33814,5291671.914895173
33815,6210685.496191746
33816,4567070.2088246485
33817,8325100.041844089
33818,3603317.7224442223
33819,5397178.918991263
33820,4800354.541463664
33821,5413404.208395057
33822,5315998.68200011
33823,13855041.101170199
33824,5768732.052601829
33825,9841505.982390687
33826,4260302.35044543
33827,6820586.310557231
33828,4849063.850255113
33829,8876585.631106228
33830,7930944.573299678
33831,7307425.085368389
33832,3929086.7749874415
33833,4240740.401738855
33834,3906345.180553972
33835,8820327.862723263
33836,4105543.649328893
33837,16780108.743113562
33838,5487914.997770292
33839,20022882.373405714
33840,5379578.403171074
33841,4567512.622464654
33842,4506005.386603608
33843,5493273.628234946
33844,3955743.25731224
33845,4255032.5865202155
33846,5930759.184977226
33847,4924044.777714822
33848,5878193.506762393
33849,6703696.711749401
33850,18122159.269982778
33851,5196055.709071119
33852,5029093.583084186
33853,4714595.120173773
33854,3511480.073635345
33855,12110353.351079857
33856,25272520.78775503
33857,6194612.928462955
33858,11868111.275465567
33859,4755088.81305556
33860,4147964.8008558787
33861,5347722.691970504
33862,11186377.613819769
33863,7055036.297298836
33864,14879922.786140112
33865,5079156.196278778
33866,13885960.904007811
33867,3183037.834021331
33868,5726013.638839279
33869,4245977.935517771
33870,7060093.381158416
33871,5762011.959439328
33872,5252705.422044683
33873,3074565.687489594
33874,4953223.347167112
33875,6051635.120035275
33876,4391696.7238474665
33877,4871967.714252735
33878,7825796.0833331505
33879,11045269.124883581
33880,4688283.038674276
33881,12079311.995146276
33882,4119882.088384572
33883,7977448.171322776
33884,4849490.765309282
33885,6375228.321811026
33886,5658813.08259522
33887,4873211.358714369
33888,5790502.586268518
33889,15367452.526372017
33890,13071580.930456823
33891,4603631.336471301
33892,4948220.320467565
33893,10111613.107232053
33894,4639153.597995499
33895,13924846.313113179
33896,7829926.150292253
33897,4092824.702297805
33898,17074283.347633433
33899,5303763.81710962
33900,6111964.856709241
33901,17684013.113989443
33902,9076237.954027362
33903,7585542.117283728
33904,6197648.355221299
33905,5175523.117046616
33906,3982655.8147484087
33907,5586395.6838830365
33908,6548490.875753941
33909,3577928.1827468444
33910,25272520.78775503
33911,3679633.373729516
33912,4126671.224945318
33913,4453458.8310289625
33914,5512295.425738149
33915,6450464.793480696
33916,3683289.3238837128
33917,6056137.083378012
33918,7139280.291043613
33919,5000509.913254882
33920,4597633.147182285
33921,4846463.765749301
33922,4160724.407019052
33923,4902150.558846711
33924,6577491.025469444
33925,11880270.817113126
33926,5323722.374036785
33927,3438754.2806778634
33928,3460565.0404296033
33929,5085995.604660518
33930,63002192.56921509
33931,4507111.293944759
33932,5945503.429793047
33933,7786141.007969471
33934,3229228.016445819
33935,4776790.336561221
33936,4505941.758443977
33937,10293377.620957457
33938,4107528.6806799783
33939,18962546.338056903
33940,12401332.541542575
33941,5131937.669696225
33942,4075555.1402833867
33943,4591022.319253295
33944,4937744.4042033255
33945,5929635.477401166
33946,6194069.7555816695
33947,15115402.179663943
33948,6817643.980368504
33949,3742960.884844524
33950,4253825.146682042
33951,5021520.441344684
33952,5806987.870154249
33953,4492754.281369651
33954,4554208.409012673
33955,3113630.2467375603
33956,7977448.171322776
33957,14763524.512752373
33958,4980579.041206397
33959,11125345.174006162
33960,6729588.630979478
33961,5854817.088791457
33962,6299585.316391841
33963,8409599.228757417
33964,6777499.096270293
33965,12558246.822801888
33966,4968973.137441232
33967,4746134.48036522
33968,4846172.369725547
33969,13761276.914564442
33970,7514958.977570727
33971,5195300.807683649
33972,3729127.2733158804
33973,4421937.032930037
33974,7018395.947317114
33975,4305163.32599771
33976,7923697.353123582
33977,3285706.5032166876
33978,6402132.820960408
33979,5233932.999971385
33980,4924963.896056073
33981,3993998.5702352035
33982,7099796.064612145
33983,4371737.87803861
33984,10708922.966923006
33985,6048991.835437265
33986,8572355.264941325
33987,8555520.91212336
33988,12035546.085110594
33989,7147173.598811045
33990,4647492.579305653
33991,4614465.114206344
33992,16010409.0287393
33993,3858014.7965004826
33994,7011844.948073796
33995,7251187.514687842
33996,14856276.90614235
33997,5682281.294037599
33998,6144002.529643906
33999,4967386.612241291
34000,4442424.523091193
34001,7127754.120242398
34002,12613848.32831261
34003,5171425.802127184
34004,3949760.7572162407
34005,4126671.224945318
34006,5752865.410836111
34007,4595062.138328949
34008,4509375.990491983
34009,6046372.503359297
34010,7174897.989998042
34011,9106576.549625494
34012,4976803.6411366
34013,5412863.574559914
34014,5378658.341468451
34015,4844524.452491958
34016,5050556.699885546
34017,5103855.655266069
34018,5646615.193424193
34019,20095853.604599424
34020,3621580.8345750785
34021,4705687.437632297
34022,4213326.01524986
34023,4961367.23315643
34024,5379578.403171074
34025,4160724.407019052
34026,4755858.511560622
34027,7625695.788967109
34028,4996744.001956709
34029,7309980.564646192
34030,7190453.705001884
34031,6618644.931620804
34032,44103956.61248024
34033,4953387.816540731
34034,3699291.50212817
34035,5055260.722546969
34036,5377801.091546866
34037,5425185.236887069
34038,7767388.12526944
34039,4806161.4736848865
34040,2967956.5896128453
34041,6948921.438750562
34042,12106528.294441074
34043,4915381.442575288
34044,5521075.552254876
34045,24704710.077406887
34046,4850715.976870618
34047,8266970.728741152
34048,8242069.086518293
34049,4906503.793359929
34050,3929086.7749874415
34051,16562922.67712718
34052,4083914.041911467
34053,5972818.057705317
34054,9106576.549625494
34055,4967386.612241291
34056,4613647.931280288
34057,4287293.035581794
34058,4272202.991485144
34059,4177352.7252816525
34060,15914360.642368238
34061,5983080.35322843
34062,3759818.3830489013
34063,5193960.606818011
34064,12957254.190747699
34065,7999507.411815711
34066,3427670.902272521
34067,6152184.6656528525
34068,18962546.338056903
34069,5215624.263527676
34070,10840242.421445612
34071,5094053.602914123
34072,4468102.270142811
34073,7502614.924290186
34074,4637344.649173993
34075,20803896.697177816
34076,4800354.541463664
34077,8109506.54920263
34078,4384444.441851828
34079,3762475.0931758997
34080,12966767.842834786
34081,3599120.77985302
34082,9374925.862270683
34083,14073312.713790046
34084,10930341.923230024
34085,14335585.007038701
34086,4800502.292388011
34087,6282288.831945964
34088,14130973.068180857
34089,4982453.579092814
34090,8513217.280543044
34091,8907617.493305042
34092,8352629.834570989
34093,5253429.429038998
34094,11102576.718854925
34095,4048198.2899302104
34096,5406053.279768362
34097,7718106.5168122295
34098,4539665.841183749
34099,5085995.604660518
34100,3598168.329318607
34101,7081616.030485983
34102,5486547.264936596
34103,6264354.1567887105
34104,7000475.754689807
34105,12106528.294441074
34106,3456109.305974136
34107,3874981.222451254
34108,8890033.733123781
34109,8534812.257175153
34110,10635269.261507424
34111,4863689.124608462
34112,5572417.593865745
34113,12106528.294441074
34114,4500110.719680697
34115,4549207.718474198
34116,4489857.89488858
34117,9423911.978080383
34118,5465676.628775271
34119,4800354.541463664
34120,3255204.272951898
34121,5551298.054212952
34122,6082291.090071943
34123,8820327.862723263
34124,4329370.155245568
34125,13071580.930456823
34126,7432367.579903947
34127,5325011.22331018
34128,6121440.473799294
34129,8614143.194732454
34130,12896196.772361191
34131,6313533.273562422
34132,7404242.081230931
34133,17537842.496374927
34134,5800491.037192707
34135,6720944.781956516
34136,5398256.993115753
34137,11029203.575458955
34138,6574527.3860619785
34139,22517246.32312032
34140,4544207.048406125
34141,5459140.663165092
34142,4072606.9454433396
34143,4611003.832868106
34144,4722408.640360057
34145,11670501.91841967
34146,19968174.758970976
34147,5939727.00497322
34148,3829642.733669369
34149,8960760.143530805
34150,5465264.72003791
34151,8448341.266055817
34152,20282003.224199895
34153,5674215.949393921
34154,7345829.7202903945
34155,5985637.981987554
34156,4798901.155771
34157,4705336.165967947
34158,10053432.826950796
34159,4538377.903525731
34160,9123637.97483131
34161,8522654.047641896
34162,5103736.189170407
34163,6635114.547850796
34164,17344968.0554553
34165,4800354.541463664
34166,8677843.336767085
34167,9970678.956726719
34168,12070101.416509941
34169,3820085.8840326164
34170,5930406.958474901
34171,4628472.807079179
34172,8224778.318214252
34173,4722408.640360057
34174,9938827.623735972
34175,5380892.152049134
34176,4638214.796504413
34177,3113279.7414068524
34178,8363203.481262739
34179,17024440.191629335
34180,8535110.815458216
34181,13341771.50447532
34182,4936758.283827313
34183,5430597.809787084
34184,4385822.677267913
34185,7257981.141771918
34186,4236123.658533602
34187,6002872.816180177
34188,4914878.182619633
34189,10082197.976472892
34190,4974650.690716186
34191,3816768.152525733
34192,6734984.39909718
34193,3274539.53192243
34194,6352206.737842332
34195,15509936.606381295
34196,10316460.0127438
34197,5487343.018658524
34198,11276940.959626675
34199,7641488.3843169585
34200,4019333.3715347205
34201,10249534.502510902
34202,5561764.580359164
34203,5317764.230127457
34204,4284089.956905041
34205,6012700.986556929
34206,5445998.653457654
34207,4709012.618661894
34208,4598744.646800286
34209,6827561.132767682
34210,4621326.324587127
34211,6577459.360785721
34212,4772444.154223015
34213,4967386.612241291
34214,8078972.610555997
34215,13190482.433678895
34216,6531347.559087073
34217,6890498.678959424
34218,5142927.211746113
34219,4812097.2402542895
34220,4744206.843605338
34221,4126671.224945318
34222,2967956.5896128453
34223,8106855.761905248
34224,4134361.814200648
34225,4127311.855268766
34226,5790916.062246547
34227,5001587.422601834
34228,4126671.224945318
34229,4548744.838567948
34230,5063721.317348917
34231,4151078.22592117
34232,6675754.883853481
34233,7501661.616622754
34234,5526000.716776277
34235,4006699.713622548
34236,4004044.7779669724
34237,8295064.652488608
34238,17713185.310286537
34239,4696912.351229674
34240,6005753.719924682
34241,7419385.797785918
34242,3582482.471412014
34243,4140638.3429452837
34244,4776790.336561221
34245,3365957.9728870513
34246,4705938.90557308
34247,4839489.196725652
34248,7379306.102839379
34249,6142548.872342506
34250,4808274.19153007
34251,13845333.637221655
34252,4451201.493686803
34253,4752648.32833005
34254,7446215.580136156
34255,29237176.071438
34256,2438883.8223690586
34257,10562234.32463906
34258,9801736.542796608
34259,3421172.9618242756
34260,4305163.32599771
34261,5329843.32505512
34262,4366229.087283645
34263,10280394.750133406
